config_id,dataset_version,embedding_model,environment,git_commit,latency_ms,metrics,query_id,relevant_chunk_ids,result_scope,retrieval_config,retrieval_parameters,returned_chunk_ids,timestamp
14,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.0646249997989798,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 1.0}",demo-q3,[-1003],demo,"{""mode"": ""hnsw"", ""chunk_size"": 160, ""overlap"": 60, ""top_k"": 5, ""ef_search"": 80}","{""top_k"": 5, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 80, ""index"": ""ix_document_chunks_embedding_hnsw""}","[-1003, -20009, -20008, -20014, -20013]",2026-07-13T15:59:11.843493+00:00
14,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.0487909999028489,"{""recall_at_5"": 0.5, ""recall_at_10"": 0.5, ""mrr"": 1.0, ""ndcg_at_10"": 0.6366824387328317}",demo-q4,"[-20007, -20008, -20009, -20010]",demo,"{""mode"": ""hnsw"", ""chunk_size"": 160, ""overlap"": 60, ""top_k"": 5, ""ef_search"": 80}","{""top_k"": 5, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 80, ""index"": ""ix_document_chunks_embedding_hnsw""}","[-20008, -20007, -20011, -20000, -20003]",2026-07-13T15:59:11.843493+00:00
14,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.0573330000624992,"{""recall_at_5"": 0.75, ""recall_at_10"": 0.75, ""mrr"": 1.0, ""ndcg_at_10"": 0.7095272044910244}",demo-q5,"[-20011, -20012, -20013, -20014]",demo,"{""mode"": ""hnsw"", ""chunk_size"": 160, ""overlap"": 60, ""top_k"": 5, ""ef_search"": 80}","{""top_k"": 5, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 80, ""index"": ""ix_document_chunks_embedding_hnsw""}","[-20011, -20009, -20008, -20012, -20014]",2026-07-13T15:59:11.843493+00:00
15,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.3318749997779378,"{""recall_at_5"": 0.6666666666666666, ""recall_at_10"": 0.6666666666666666, ""mrr"": 1.0, ""ndcg_at_10"": 0.7653606369886217}",demo-q1,"[-20000, -20001, -20002]",demo,"{""mode"": ""hnsw"", ""chunk_size"": 160, ""overlap"": 60, ""top_k"": 10, ""ef_search"": 20}","{""top_k"": 10, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 20, ""index"": ""ix_document_chunks_embedding_hnsw""}","[-20000, -20001, -20009, -20008, -20012, -20013, -20011, -20003, -20014, -20010]",2026-07-13T15:59:11.843493+00:00
15,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.2786669999513833,"{""recall_at_5"": 0.6666666666666666, ""recall_at_10"": 0.6666666666666666, ""mrr"": 0.5, ""ndcg_at_10"": 0.5307212739772434}",demo-q2,"[-20003, -20004, -20005]",demo,"{""mode"": ""hnsw"", ""chunk_size"": 160, ""overlap"": 60, ""top_k"": 10, ""ef_search"": 20}","{""top_k"": 10, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 20, ""index"": ""ix_document_chunks_embedding_hnsw""}","[-20014, -20003, -20004, -20002, -20009, -20008, -20001, -20013, -20012, -20011]",2026-07-13T15:59:11.843493+00:00
15,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.4118750000307045,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 1.0}",demo-q3,[-1003],demo,"{""mode"": ""hnsw"", ""chunk_size"": 160, ""overlap"": 60, ""top_k"": 10, ""ef_search"": 20}","{""top_k"": 10, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 20, ""index"": ""ix_document_chunks_embedding_hnsw""}","[-1003, -20009, -20008, -20014, -20013, -20012, -20011, -20010, -20007, -20005]",2026-07-13T15:59:11.843493+00:00
15,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.0905829999501293,"{""recall_at_5"": 0.5, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 0.867043684838194}",demo-q4,"[-20007, -20008, -20009, -20010]",demo,"{""mode"": ""hnsw"", ""chunk_size"": 160, ""overlap"": 60, ""top_k"": 10, ""ef_search"": 20}","{""top_k"": 10, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 20, ""index"": ""ix_document_chunks_embedding_hnsw""}","[-20008, -20007, -20011, -20000, -20003, -20012, -20014, -20013, -20010, -20009]",2026-07-13T15:59:11.843493+00:00
15,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.1391250000087894,"{""recall_at_5"": 0.75, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 0.8485833840018}",demo-q5,"[-20011, -20012, -20013, -20014]",demo,"{""mode"": ""hnsw"", ""chunk_size"": 160, ""overlap"": 60, ""top_k"": 10, ""ef_search"": 20}","{""top_k"": 10, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 20, ""index"": ""ix_document_chunks_embedding_hnsw""}","[-20011, -20009, -20008, -20012, -20014, -20013, -20010, -20007, -20005, -20004]",2026-07-13T15:59:11.843493+00:00
16,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.3919580001129361,"{""recall_at_5"": 0.6666666666666666, ""recall_at_10"": 0.6666666666666666, ""mrr"": 1.0, ""ndcg_at_10"": 0.7653606369886217}",demo-q1,"[-20000, -20001, -20002]",demo,"{""mode"": ""hnsw"", ""chunk_size"": 160, ""overlap"": 60, ""top_k"": 10, ""ef_search"": 80}","{""top_k"": 10, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 80, ""index"": ""ix_document_chunks_embedding_hnsw""}","[-20000, -20001, -20009, -20008, -20012, -20013, -20011, -20003, -20014, -20010]",2026-07-13T15:59:11.843493+00:00
16,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.2282079997021356,"{""recall_at_5"": 0.6666666666666666, ""recall_at_10"": 0.6666666666666666, ""mrr"": 0.5, ""ndcg_at_10"": 0.5307212739772434}",demo-q2,"[-20003, -20004, -20005]",demo,"{""mode"": ""hnsw"", ""chunk_size"": 160, ""overlap"": 60, ""top_k"": 10, ""ef_search"": 80}","{""top_k"": 10, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 80, ""index"": ""ix_document_chunks_embedding_hnsw""}","[-20014, -20003, -20004, -20002, -20009, -20008, -20001, -20013, -20012, -20011]",2026-07-13T15:59:11.843493+00:00
16,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.2045419998685247,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 1.0}",demo-q3,[-1003],demo,"{""mode"": ""hnsw"", ""chunk_size"": 160, ""overlap"": 60, ""top_k"": 10, ""ef_search"": 80}","{""top_k"": 10, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 80, ""index"": ""ix_document_chunks_embedding_hnsw""}","[-1003, -20009, -20008, -20014, -20013, -20012, -20011, -20010, -20007, -20005]",2026-07-13T15:59:11.843493+00:00
16,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.1068750000049477,"{""recall_at_5"": 0.5, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 0.867043684838194}",demo-q4,"[-20007, -20008, -20009, -20010]",demo,"{""mode"": ""hnsw"", ""chunk_size"": 160, ""overlap"": 60, ""top_k"": 10, ""ef_search"": 80}","{""top_k"": 10, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 80, ""index"": ""ix_document_chunks_embedding_hnsw""}","[-20008, -20007, -20011, -20000, -20003, -20012, -20014, -20013, -20010, -20009]",2026-07-13T15:59:11.843493+00:00
16,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.3960409996798262,"{""recall_at_5"": 0.75, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 0.8485833840018}",demo-q5,"[-20011, -20012, -20013, -20014]",demo,"{""mode"": ""hnsw"", ""chunk_size"": 160, ""overlap"": 60, ""top_k"": 10, ""ef_search"": 80}","{""top_k"": 10, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 80, ""index"": ""ix_document_chunks_embedding_hnsw""}","[-20011, -20009, -20008, -20012, -20014, -20013, -20010, -20007, -20005, -20004]",2026-07-13T15:59:11.843493+00:00
17,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.1974589997407747,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 1.0}",demo-q1,[-1001],demo,"{""mode"": ""hnsw"", ""chunk_size"": 320, ""overlap"": 20, ""top_k"": 5, ""ef_search"": 20}","{""top_k"": 5, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 20, ""index"": ""ix_document_chunks_embedding_hnsw""}","[-1001, -1004, -1005, -1002, -1003]",2026-07-13T15:59:11.843493+00:00
17,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.0569169999143924,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 1.0}",demo-q2,[-1002],demo,"{""mode"": ""hnsw"", ""chunk_size"": 320, ""overlap"": 20, ""top_k"": 5, ""ef_search"": 20}","{""top_k"": 5, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 20, ""index"": ""ix_document_chunks_embedding_hnsw""}","[-1002, -1004, -1001, -1005, -1003]",2026-07-13T15:59:11.843493+00:00
17,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,0.9823750001487497,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 1.0}",demo-q3,[-1003],demo,"{""mode"": ""hnsw"", ""chunk_size"": 320, ""overlap"": 20, ""top_k"": 5, ""ef_search"": 20}","{""top_k"": 5, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 20, ""index"": ""ix_document_chunks_embedding_hnsw""}","[-1003, -1004, -1005, -1002, -1001]",2026-07-13T15:59:11.843493+00:00
17,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.1153749996992701,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 1.0}",demo-q4,[-1004],demo,"{""mode"": ""hnsw"", ""chunk_size"": 320, ""overlap"": 20, ""top_k"": 5, ""ef_search"": 20}","{""top_k"": 5, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 20, ""index"": ""ix_document_chunks_embedding_hnsw""}","[-1004, -1002, -1001, -1005, -1003]",2026-07-13T15:59:11.843493+00:00
17,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.0789170000862214,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 1.0}",demo-q5,[-1005],demo,"{""mode"": ""hnsw"", ""chunk_size"": 320, ""overlap"": 20, ""top_k"": 5, ""ef_search"": 20}","{""top_k"": 5, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 20, ""index"": ""ix_document_chunks_embedding_hnsw""}","[-1005, -1004, -1003, -1002, -1001]",2026-07-13T15:59:11.843493+00:00
18,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.1615409998739779,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 1.0}",demo-q1,[-1001],demo,"{""mode"": ""hnsw"", ""chunk_size"": 320, ""overlap"": 20, ""top_k"": 5, ""ef_search"": 80}","{""top_k"": 5, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 80, ""index"": ""ix_document_chunks_embedding_hnsw""}","[-1001, -1004, -1005, -1002, -1003]",2026-07-13T15:59:11.843493+00:00
18,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.04700000019875,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 1.0}",demo-q2,[-1002],demo,"{""mode"": ""hnsw"", ""chunk_size"": 320, ""overlap"": 20, ""top_k"": 5, ""ef_search"": 80}","{""top_k"": 5, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 80, ""index"": ""ix_document_chunks_embedding_hnsw""}","[-1002, -1004, -1001, -1005, -1003]",2026-07-13T15:59:11.843493+00:00
18,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,0.9519999998701678,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 1.0}",demo-q3,[-1003],demo,"{""mode"": ""hnsw"", ""chunk_size"": 320, ""overlap"": 20, ""top_k"": 5, ""ef_search"": 80}","{""top_k"": 5, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 80, ""index"": ""ix_document_chunks_embedding_hnsw""}","[-1003, -1004, -1005, -1002, -1001]",2026-07-13T15:59:11.843493+00:00
18,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.152541999999812,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 1.0}",demo-q4,[-1004],demo,"{""mode"": ""hnsw"", ""chunk_size"": 320, ""overlap"": 20, ""top_k"": 5, ""ef_search"": 80}","{""top_k"": 5, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 80, ""index"": ""ix_document_chunks_embedding_hnsw""}","[-1004, -1002, -1001, -1005, -1003]",2026-07-13T15:59:11.843493+00:00
18,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.1347499998919375,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 1.0}",demo-q5,[-1005],demo,"{""mode"": ""hnsw"", ""chunk_size"": 320, ""overlap"": 20, ""top_k"": 5, ""ef_search"": 80}","{""top_k"": 5, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 80, ""index"": ""ix_document_chunks_embedding_hnsw""}","[-1005, -1004, -1003, -1002, -1001]",2026-07-13T15:59:11.843493+00:00
19,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.1491250002109155,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 1.0}",demo-q1,[-1001],demo,"{""mode"": ""hnsw"", ""chunk_size"": 320, ""overlap"": 20, ""top_k"": 10, ""ef_search"": 20}","{""top_k"": 10, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 20, ""index"": ""ix_document_chunks_embedding_hnsw""}","[-1001, -1004, -1005, -1002, -1003]",2026-07-13T15:59:11.843493+00:00
19,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,0.9805409999898984,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 1.0}",demo-q2,[-1002],demo,"{""mode"": ""hnsw"", ""chunk_size"": 320, ""overlap"": 20, ""top_k"": 10, ""ef_search"": 20}","{""top_k"": 10, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 20, ""index"": ""ix_document_chunks_embedding_hnsw""}","[-1002, -1004, -1001, -1005, -1003]",2026-07-13T15:59:11.843493+00:00
19,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.0305420000804588,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 1.0}",demo-q3,[-1003],demo,"{""mode"": ""hnsw"", ""chunk_size"": 320, ""overlap"": 20, ""top_k"": 10, ""ef_search"": 20}","{""top_k"": 10, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 20, ""index"": ""ix_document_chunks_embedding_hnsw""}","[-1003, -1004, -1005, -1002, -1001]",2026-07-13T15:59:11.843493+00:00
19,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.0219999999208085,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 1.0}",demo-q4,[-1004],demo,"{""mode"": ""hnsw"", ""chunk_size"": 320, ""overlap"": 20, ""top_k"": 10, ""ef_search"": 20}","{""top_k"": 10, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 20, ""index"": ""ix_document_chunks_embedding_hnsw""}","[-1004, -1002, -1001, -1005, -1003]",2026-07-13T15:59:11.843493+00:00
19,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.1235830002078728,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 1.0}",demo-q5,[-1005],demo,"{""mode"": ""hnsw"", ""chunk_size"": 320, ""overlap"": 20, ""top_k"": 10, ""ef_search"": 20}","{""top_k"": 10, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 20, ""index"": ""ix_document_chunks_embedding_hnsw""}","[-1005, -1004, -1003, -1002, -1001]",2026-07-13T15:59:11.843493+00:00
20,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.104625000152737,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 1.0}",demo-q1,[-1001],demo,"{""mode"": ""hnsw"", ""chunk_size"": 320, ""overlap"": 20, ""top_k"": 10, ""ef_search"": 80}","{""top_k"": 10, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 80, ""index"": ""ix_document_chunks_embedding_hnsw""}","[-1001, -1004, -1005, -1002, -1003]",2026-07-13T15:59:11.843493+00:00
20,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.0763750001387962,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 1.0}",demo-q2,[-1002],demo,"{""mode"": ""hnsw"", ""chunk_size"": 320, ""overlap"": 20, ""top_k"": 10, ""ef_search"": 80}","{""top_k"": 10, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 80, ""index"": ""ix_document_chunks_embedding_hnsw""}","[-1002, -1004, -1001, -1005, -1003]",2026-07-13T15:59:11.843493+00:00
20,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.0797499999171123,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 1.0}",demo-q3,[-1003],demo,"{""mode"": ""hnsw"", ""chunk_size"": 320, ""overlap"": 20, ""top_k"": 10, ""ef_search"": 80}","{""top_k"": 10, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 80, ""index"": ""ix_document_chunks_embedding_hnsw""}","[-1003, -1004, -1005, -1002, -1001]",2026-07-13T15:59:11.843493+00:00
20,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.1351660000400443,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 1.0}",demo-q4,[-1004],demo,"{""mode"": ""hnsw"", ""chunk_size"": 320, ""overlap"": 20, ""top_k"": 10, ""ef_search"": 80}","{""top_k"": 10, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 80, ""index"": ""ix_document_chunks_embedding_hnsw""}","[-1004, -1002, -1001, -1005, -1003]",2026-07-13T15:59:11.843493+00:00
